time,cycle_id,side,reason,reference_price,fill_price,qty,position_qty,average_price,notional,fee,slippage_cost,p_unsafe,ml_on,gross_pnl,ambiguous_bar
2023-12-04 05:10:00+00:00,17,SELL,trailing_stop_same_bar,41194.0,41173.403000000006,0.007,0.0,40740.9603,288.21382100000005,0.14410691050000002,0.14417899999996006,,True,3.0270989000000483,True
2023-12-04 08:00:00+00:00,18,BUY,Base,41471.9,41492.635949999996,0.007,0.007,41492.635949999996,290.44845165,0.145224225825,0.1451516499999634,,True,,False
2023-12-04 10:50:00+00:00,18,SELL,trailing_stop_same_bar,41924.325,41903.3628375,0.007,0.0,41492.635949999996,293.3235398625,0.14666176993125002,0.14673513749999983,,True,2.8750882125000063,True
2023-12-04 12:00:00+00:00,19,BUY,Base,41605.9,41626.70295,0.007,0.007,41626.70295,291.38692065,0.145693460325,0.14562064999998256,,True,,False
2023-12-04 22:10:00+00:00,19,SELL,trailing_stop_same_bar,42115.6,42094.5422,0.007,0.0,41626.70295,294.6617954,0.14733089770000002,0.14740459999996527,,True,3.274874750000032,True
2023-12-05 00:00:00+00:00,20,BUY,Base,41993.1,42014.096549999995,0.007,0.007,42014.096549999995,294.09867584999995,0.14704933792499997,0.14697584999997343,,True,,False
2023-12-05 16:40:00+00:00,20,SELL,trailing_stop_same_bar,42402.0,42380.799,0.007,0.0,42014.096549999995,296.665593,0.1483327965,0.14840700000000653,,True,2.5669171500000303,True
2023-12-05 20:00:00+00:00,21,BUY,Base,43834.0,43855.916999999994,0.007,0.007,43855.916999999994,306.99141899999995,0.15349570949999997,0.15341899999995803,,True,,False
2023-12-05 22:25:00+00:00,21,SELL,trailing_stop_same_bar,44305.4595,44283.30677025,0.007,0.0,43855.916999999994,309.98314739175,0.154991573695875,0.15506910824999795,,True,2.9917283917500246,True
2023-12-06 00:00:00+00:00,22,BUY,Base,44081.7,44103.740849999995,0.006,0.006,44103.740849999995,264.6224451,0.13231122255,0.13224509999998554,,True,,False
2023-12-08 21:40:00+00:00,22,SELL,trailing_stop,44555.4035,44533.12579825,0.006,0.0,44103.740849999995,267.1987547895,0.13359937739475,0.13366621049998503,,True,2.5763096895000492,False
2023-12-09 00:00:00+00:00,23,BUY,Base,44209.6,44231.7048,0.006,0.006,44231.7048,265.3902288,0.1326951144,0.13262880000000588,,True,,False
2023-12-11 02:05:00+00:00,23,BUY,SO1,42462.436607999996,42483.667826303994,0.006,0.012,43357.68631315199,254.90200695782397,0.127451003478912,0.12738730982398555,,True,,False
2023-12-11 19:40:00+00:00,23,BUY,SO2,40250.851368,40270.976793684,0.006,0.018000000000000002,42328.783139996,241.625860762104,0.120812930381052,0.12075255410397949,,True,,False
2023-12-13 21:50:00+00:00,23,SELL,trailing_stop_same_bar,42773.5,42752.11325,0.018000000000000002,0.0,42328.783139996,769.5380385000001,0.38476901925000007,0.38496149999996127,,True,7.619941980072079,True
2023-12-14 00:00:00+00:00,24,BUY,Base,42875.0,42896.4375,0.007,0.007,42896.4375,300.2750625,0.15013753125,0.15006250000000002,,True,,False
2023-12-14 13:30:00+00:00,24,BUY,SO1,41180.58,41201.17029,0.006,0.013000000000000001,42114.00647999999,247.20702174000002,0.12360351087000002,0.12354174000000058,,True,,False
2023-12-14 14:35:00+00:00,24,SELL,trailing_stop,42577.443,42556.1542785,0.013000000000000001,0.0,42114.00647999999,553.2300056205,0.27661500281025003,0.2767533795000127,,True,5.74792138050012,False
2023-12-14 16:00:00+00:00,25,BUY,Base,42454.1,42475.32704999999,0.007,0.007,42475.32704999999,297.32728934999994,0.14866364467499998,0.14858934999995835,,True,,False
2023-12-14 17:30:00+00:00,25,SELL,trailing_stop_same_bar,42877.7,42856.26115,0.007,0.0,42475.32704999999,299.99382805,0.149996914025,0.15007194999999046,,True,2.666538700000041,True
2023-12-14 20:00:00+00:00,26,BUY,Base,43105.0,43126.5525,0.007,0.007,43126.552500000005,301.8858675,0.15094293375,0.15086749999998575,,True,,False
2023-12-17 23:30:00+00:00,26,BUY,SO1,41401.490399999995,41422.19114519999,0.006,0.013000000000000001,42339.9241824,248.53314687119996,0.12426657343559998,0.12420447119997698,,True,,False
2023-12-19 01:45:00+00:00,26,SELL,trailing_stop_same_bar,42867.4,42845.96630000001,0.013000000000000001,0.0,42339.9241824,556.9975619000002,0.2784987809500001,0.2786380999999237,,True,6.578547528800119,True
2023-12-19 04:00:00+00:00,27,BUY,Base,43100.1,43121.65005,0.007,0.007,43121.65005,301.85155034999997,0.150925775175,0.15085034999998606,,True,,False
2023-12-20 14:05:00+00:00,27,SELL,trailing_stop,43745.175,43723.30241250001,0.007,0.0,43121.65005,306.0631168875001,0.15303155844375005,0.15310811249996187,,True,4.211566537500083,False
2023-12-20 16:00:00+00:00,28,BUY,Base,44078.9,44100.93945,0.007,0.007,44100.93945,308.70657615,0.154353288075,0.15427614999997605,,True,,False
2023-12-26 09:45:00+00:00,28,BUY,SO1,42336.901871999995,42358.07032293599,0.006,0.013000000000000001,43296.53831443199,254.14842193761598,0.127074210968808,0.12701070561599045,,True,,False
2024-01-01 23:25:00+00:00,28,SELL,trailing_stop_same_bar,43875.5,43853.56225,0.013000000000000001,0.0,43296.53831443199,570.0963092500001,0.28504815462500005,0.28519074999996524,,True,7.241311162384125,True
2024-01-02 00:00:00+00:00,29,BUY,Base,44230.3,44252.41515,0.007,0.007,44252.41515,309.76690605,0.154883453025,0.15480604999998468,,True,,False
2024-01-02 00:15:00+00:00,29,SELL,trailing_stop_same_bar,44694.405,44672.0577975,0.007,0.0,44252.41515,312.7044045825,0.15635220229125,0.15643041750000702,,True,2.93749853249998,True
2024-01-02 04:00:00+00:00,30,BUY,Base,45434.9,45457.61745,0.006,0.006,45457.61745,272.7457047,0.13637285235,0.13630469999997877,,True,,False
2024-01-03 11:55:00+00:00,30,BUY,SO1,43639.312752,43661.132408376,0.006,0.012,44559.374929188,261.966794450256,0.130983397225128,0.13091793825599599,,True,,False
2024-01-03 12:05:00+00:00,30,BUY,SO2,41366.4318795,41387.115095439745,0.006,0.018000000000000002,43501.95498460525,248.32269057263846,0.12416134528631924,0.12409929563847254,,True,,False
2024-01-04 15:25:00+00:00,30,SELL,trailing_stop_same_bar,43798.8,43776.90060000001,0.018000000000000002,0.0,43501.95498460525,787.9842108000003,0.3939921054000001,0.39418919999990615,,True,4.949021077105703,True
2024-01-04 16:00:00+00:00,31,BUY,Base,44050.4,44072.4252,0.007,0.007,44072.4252,308.5069764,0.15425348819999998,0.15417639999997482,,True,,False
2024-01-04 20:35:00+00:00,31,SELL,trailing_stop_same_bar,44120.1,44098.03995,0.007,0.0,44072.4252,308.68627965,0.154343139825,0.15442035000000032,,True,0.1793032500000045,True
2024-01-05 00:00:00+00:00,32,BUY,Base,44143.8,44165.8719,0.007,0.007,44165.8719,309.1611033,0.15458055164999998,0.15450329999996756,,True,,False
2024-01-05 01:45:00+00:00,32,BUY,SO1,42399.237023999995,42420.436642511995,0.006,0.013000000000000001,43360.28639654399,254.52261985507198,0.12726130992753598,0.1271977110720036,,True,,False
2024-01-05 09:00:00+00:00,32,SELL,trailing_stop_same_bar,43911.6,43889.6442,0.013000000000000001,0.0,43360.28639654399,570.5653746,0.2852826873,0.28542539999994915,,True,6.881651444928161,True
2024-01-05 12:00:00+00:00,33,BUY,Base,43769.9,43791.78495,0.007,0.007,43791.78495,306.54249465000004,0.15327124732500003,0.15319464999999763,,True,,False
2024-01-05 20:50:00+00:00,33,SELL,trailing_stop_same_bar,43795.9,43774.00205,0.007,0.0,43791.78495,306.41801435,0.15320900717500002,0.15328564999999073,,True,-0.12448029999998834,True
2024-01-06 00:00:00+00:00,34,BUY,Base,44145.3,44167.37265,0.007,0.007,44167.37265,309.17160855,0.154585804275,0.15450854999996227,,True,,False
2024-01-08 12:00:00+00:00,34,SELL,trailing_stop_same_bar,44637.2,44614.8814,0.007,0.0,44167.37265,312.3041698,0.15615208490000002,0.15623019999999088,,True,3.132561250000006,True
2024-01-08 16:00:00+00:00,35,BUY,Base,44969.7,44992.18485,0.007,0.007,44992.18485,314.94529395,0.15747264697500002,0.15739395000000514,,True,,False
2024-01-08 17:55:00+00:00,35,SELL,trailing_stop_same_bar,45441.550500000005,45418.82972475001,0.007,0.0,44992.18485,317.93180807325007,0.15896590403662503,0.15904542674997357,,True,2.9865141232500756,True
2024-01-08 20:00:00+00:00,36,BUY,Base,47007.1,47030.60354999999,0.006,0.006,47030.60354999999,282.18362129999997,0.14109181064999998,0.14102129999996396,,True,,False
2024-01-09 21:10:00+00:00,36,SELL,trailing_stop_same_bar,46722.0,46698.639,0.006,0.0,47030.60354999999,280.19183400000003,0.14009591700000001,0.1401659999999829,,True,-1.9917872999999382,True
2024-01-10 00:00:00+00:00,37,BUY,Base,46113.9,46136.95695,0.006,0.006,46136.95695,276.8217417,0.13841087085,0.13834169999998994,,True,,False
2024-01-10 22:50:00+00:00,37,SELL,trailing_stop_same_bar,46540.9,46517.629550000005,0.006,0.0,46136.95695,279.10577730000006,0.13955288865000004,0.13962269999997806,,True,2.284035600000032,True
2024-01-11 00:00:00+00:00,38,BUY,Base,46663.0,46686.3315,0.006,0.006,46686.3315,280.117989,0.1400589945,0.1399890000000014,,True,,False
2024-01-11 13:10:00+00:00,38,SELL,trailing_stop,47231.456000000006,47207.84027200001,0.006,0.0,46686.3315,283.24704163200005,0.14162352081600002,0.1416943679999822,,True,3.12905263200005,False
2024-01-11 16:00:00+00:00,39,BUY,Base,46813.4,46836.8067,0.006,0.006,46836.8067,281.0208402,0.1405104201,0.14044019999999727,,True,,False
2024-01-12 15:15:00+00:00,39,BUY,SO1,44963.334431999996,44985.81609921599,0.006,0.012,45911.31139960799,269.91489659529594,0.13495744829764797,0.13489000329596457,,True,,False
2024-01-12 22:00:00+00:00,39,BUY,SO2,42621.494097,42642.8048440485,0.006,0.018000000000000002,44821.80921442149,255.856829064291,0.12792841453214548,0.1278644822909846,,True,,False
2024-01-23 08:50:00+00:00,39,BUY,SO3,39342.917628,39362.589086814,0.006,0.024,43457.004182519624,236.17553452088399,0.118087767260442,0.118028752883969,,True,,False
2024-02-07 20:15:00+00:00,39,SELL,trailing_stop_same_bar,43821.6,43799.6892,0.024,0.0,43457.004182519624,1051.1925408,0.5255962704,0.525859199999948,,True,8.22444041952904,True
2024-02-08 00:00:00+00:00,40,BUY,Base,44326.3,44348.46315,0.007,0.007,44348.46315,310.43924205,0.155219621025,0.1551420500000022,,True,,False
2024-02-08 14:00:00+00:00,40,SELL,trailing_stop_same_bar,44956.687,44934.2086565,0.007,0.0,44348.46315,314.5394605955,0.15726973029775,0.1573484044999932,,True,4.1002185454999704,True
2024-02-08 16:00:00+00:00,41,BUY,Base,45406.4,45429.1032,0.006,0.006,45429.1032,272.5746192,0.1362873096,0.13621919999997772,,True,,False
2024-02-09 02:45:00+00:00,41,SELL,trailing_stop_same_bar,45944.4,45921.427800000005,0.006,0.0,45429.1032,275.5285668,0.13776428340000002,0.13783319999997912,,True,2.9539476000000433,True
2024-02-09 04:00:00+00:00,42,BUY,Base,46046.5,46069.52325,0.006,0.006,46069.523250000006,276.4171395,0.13820856975,0.13813949999999023,,True,,False
2024-02-09 11:45:00+00:00,42,SELL,trailing_stop_same_bar,46894.35,46870.902825000005,0.006,0.0,46069.523250000006,281.22541695,0.14061270847500001,0.14068304999996326,,True,4.808277449999994,True
2024-02-09 12:00:00+00:00,43,BUY,Base,47155.9,47179.47795,0.006,0.006,47179.47795000001,283.07686770000004,0.14153843385000003,0.14146769999999378,,True,,False
2024-02-09 18:00:00+00:00,43,SELL,trailing_stop_same_bar,47624.0,47600.188,0.006,0.0,47179.47795000001,285.601128,0.14280056400000002,0.14287199999998848,,True,2.5242602999999653,True
2024-02-09 20:00:00+00:00,44,BUY,Base,47486.3,47510.04315,0.006,0.006,47510.04315,285.0602589,0.14253012945000001,0.14245889999996872,,True,,False
2024-02-11 03:35:00+00:00,44,SELL,trailing_stop_same_bar,48179.4,48155.310300000005,0.006,0.0,47510.04315,288.93186180000004,0.1444659309,0.14453819999998085,,True,3.871602900000042,True
2024-02-11 04:00:00+00:00,45,BUY,Base,48517.6,48541.858799999995,0.006,0.006,48541.8588,291.2511528,0.1456255764,0.14555279999997583,,True,,False
2024-02-12 15:30:00+00:00,45,SELL,trailing_stop_same_bar,49034.9,49010.38255,0.006,0.0,48541.8588,294.0622953,0.14703114765,0.14710469999999623,,True,2.8111425000000017,True
2024-02-12 16:00:00+00:00,46,BUY,Base,49925.5,49950.46275,0.006,0.006,49950.462750000006,299.7027765,0.14985138825000002,0.14977649999999268,,True,,False
2024-02-14 08:55:00+00:00,46,SELL,trailing_stop_same_bar,50237.3,50212.181350000006,0.006,0.0,49950.462750000006,301.27308810000005,0.15063654405000004,0.15071189999998025,,True,1.570311600000001,True
2024-02-14 12:00:00+00:00,47,BUY,Base,51601.1,51626.90055,0.006,0.006,51626.90055,309.7614033,0.15488070165,0.1548032999999996,,True,,False
2024-02-15 00:20:00+00:00,47,SELL,trailing_stop_same_bar,51969.0,51943.0155,0.006,0.0,51626.90055,311.658093,0.1558290465,0.15590699999999197,,True,1.8966897000000171,True
2024-02-15 04:00:00+00:00,48,BUY,Base,52379.9,52406.08995,0.006,0.006,52406.08995,314.4365397,0.15721826985,0.15713969999999972,,True,,False
2024-02-26 16:05:00+00:00,48,SELL,trailing_stop_same_bar,52914.7,52888.24265,0.006,0.0,52406.08995,317.3294559,0.15866472795000003,0.1587440999999817,,True,2.8929161999999926,True
2024-02-26 20:00:00+00:00,49,BUY,Base,54531.2,54558.465599999996,0.005,0.005,54558.465599999996,272.792328,0.13639616400000001,0.13632799999999407,,True,,False
2024-02-27 01:40:00+00:00,49,SELL,trailing_stop_same_bar,54833.2,54805.7834,0.005,0.0,54558.465599999996,274.02891700000004,0.13701445850000002,0.13708299999998416,,True,1.2365890000000217,True
2024-02-27 04:00:00+00:00,50,BUY,Base,55773.1,55800.986549999994,0.005,0.005,55800.986549999994,279.00493274999997,0.139502466375,0.13943274999997812,,True,,False
2024-02-27 10:00:00+00:00,50,SELL,trailing_stop,56516.0,56487.742000000006,0.005,0.0,55800.986549999994,282.43871,0.14121935500000002,0.14128999999997177,,True,3.4337772500000576,False
2024-02-27 12:00:00+00:00,51,BUY,Base,56581.4,56609.6907,0.005,0.005,56609.6907,283.0484535,0.14152422675,0.1414534999999887,,True,,False
2024-02-27 12:40:00+00:00,51,SELL,trailing_stop_same_bar,57162.0,57133.419,0.005,0.0,56609.6907,285.667095,0.14283354750000002,0.14290499999999157,,True,2.6186415000000127,True
2024-02-27 16:00:00+00:00,52,BUY,Base,56775.1,56803.48755,0.005,0.005,56803.48755,284.01743775,0.142008718875,0.14193774999999734,,True,,False
2024-02-27 19:50:00+00:00,52,SELL,trailing_stop_same_bar,57342.9,57314.22855000001,0.005,0.0,56803.48755,286.57114275000004,0.14328557137500003,0.14335724999997182,,True,2.5537050000000456,True
2024-02-27 20:00:00+00:00,53,BUY,Base,57390.7,57419.39534999999,0.005,0.005,57419.39534999999,287.09697674999995,0.14354848837499998,0.14347674999997254,,True,,False
2024-02-28 07:50:00+00:00,53,SELL,trailing_stop_same_bar,57944.0,57915.028000000006,0.005,0.0,57419.39534999999,289.57514000000003,0.14478757000000003,0.14485999999997148,,True,2.4781632500000708,True
2024-02-28 08:00:00+00:00,54,BUY,Base,58299.9,58329.04995,0.005,0.005,58329.04995,291.64524975,0.145822624875,0.1457497499999954,,True,,False
2024-02-28 08:50:00+00:00,54,SELL,trailing_stop_same_bar,59013.6,58984.0932,0.005,0.0,58329.04995,294.92046600000003,0.14746023300000002,0.14753399999997782,,True,3.275216250000012,True
2024-02-28 12:00:00+00:00,55,BUY,Base,58997.4,59026.8987,0.005,0.005,59026.898700000005,295.1344935,0.14756724675000002,0.14749349999998232,,True,,False
2024-02-28 13:05:00+00:00,55,SELL,trailing_stop_same_bar,59448.5,59418.77575,0.005,0.0,59026.898700000005,297.09387875,0.148546939375,0.1486212499999965,,True,1.9593852499999775,True
2024-02-28 16:00:00+00:00,56,BUY,Base,61000.0,61030.5,0.005,0.005,61030.50000000001,305.15250000000003,0.15257625000000002,0.1525,,True,,False
2024-02-28 16:50:00+00:00,56,SELL,trailing_stop_same_bar,61818.3,61787.39085,0.005,0.0,61030.50000000001,308.93695425000004,0.15446847712500003,0.1545457499999975,,True,3.784454249999981,True
2024-02-28 20:00:00+00:00,57,BUY,Base,61032.8,61063.316399999996,0.005,0.005,61063.316399999996,305.316582,0.152658291,0.15258199999996577,,True,,False
2024-02-28 23:10:00+00:00,57,SELL,trailing_stop_same_bar,61860.543,61829.612728500004,0.005,0.0,61063.316399999996,309.1480636425,0.15457403182125,0.1546513574999699,,True,3.831481642500039,True
2024-02-29 00:00:00+00:00,58,BUY,Base,62487.9,62519.14395,0.005,0.005,62519.14395,312.59571975,0.156297859875,0.156219749999982,,True,,False
2024-02-29 06:15:00+00:00,58,SELL,trailing_stop_same_bar,63160.7095,63129.12914525,0.005,0.0,62519.14395,315.64564572625,0.157822822863125,0.15790177374998166,,True,3.049925976250015,True
2024-02-29 08:00:00+00:00,59,BUY,Base,62761.6,62792.9808,0.005,0.005,62792.9808,313.964904,0.156982452,0.156903999999995,,True,,False
2024-03-04 00:25:00+00:00,59,SELL,trailing_stop_same_bar,63498.2,63466.4509,0.005,0.0,62792.9808,317.33225450000003,0.15866612725,0.15874549999996818,,True,3.3673505000000294,True
2024-03-04 04:00:00+00:00,60,BUY,Base,63524.0,63555.761999999995,0.005,0.005,63555.761999999995,317.77880999999996,0.15888940499999998,0.15880999999997586,,True,,False
2024-03-04 08:05:00+00:00,60,SELL,trailing_stop_same_bar,64210.2,64178.094900000004,0.005,0.0,63555.761999999995,320.89047450000004,0.16044523725,0.160525499999967,,True,3.1116645000000425,True
2024-03-04 12:00:00+00:00,61,BUY,Base,65313.9,65346.55695,0.004,0.004,65346.55694999999,261.3862278,0.1306931139,0.13062779999998747,,True,,False
2024-03-04 14:40:00+00:00,61,SELL,trailing_stop_same_bar,65977.3,65944.31135,0.004,0.0,65346.55694999999,263.7772454,0.1318886227,0.1319545999999973,,True,2.3910176000000503,True
2024-03-04 16:00:00+00:00,62,BUY,Base,66505.4,66538.65269999999,0.004,0.004,66538.65269999999,266.15461079999994,0.13307730539999998,0.1330107999999891,,True,,False
2024-03-04 17:35:00+00:00,62,SELL,trailing_stop_same_bar,67310.357,67276.70182150001,0.004,0.0,66538.65269999999,269.10680728600005,0.13455340364300003,0.13462071399996056,,True,2.952196486000088,True
2024-03-04 20:00:00+00:00,63,BUY,Base,67483.2,67516.94159999999,0.004,0.004,67516.94159999999,270.0677664,0.13503388319999998,0.1349663999999757,,True,,False
2024-03-04 23:15:00+00:00,63,SELL,trailing_stop,68257.0,68222.87150000001,0.004,0.0,67516.94159999999,272.89148600000004,0.13644574300000004,0.13651399999996647,,True,2.8237196000000697,False
2024-03-05 00:00:00+00:00,64,BUY,Base,68296.5,68330.64825,0.004,0.004,68330.64825,273.322593,0.1366612965,0.1365929999999935,,True,,False
2024-03-05 05:00:00+00:00,64,BUY,SO1,65597.42232,65630.22103115999,0.004,0.008,66980.43464058,262.52088412463996,0.13126044206232,0.13119484463997652,,True,,False
2024-03-05 13:25:00+00:00,64,SELL,trailing_stop,67801.29,67767.38935499999,0.008,0.0,66980.43464058,542.1391148399999,0.27106955742,0.27120516000001227,,True,6.295637715359917,False
2024-03-05 16:00:00+00:00,65,BUY,Base,66839.8,66873.2199,0.004,0.004,66873.2199,267.4928796,0.1337464398,0.13367959999997403,,True,,False
2024-03-05 17:05:00+00:00,65,BUY,SO1,64198.291103999996,64230.390249551994,0.004,0.008,65551.805074776,256.921560998208,0.128460780499104,0.12839658220799174,,True,,False
2024-03-05 19:55:00+00:00,65,BUY,SO2,60854.630109,60885.057424054496,0.004,0.012,63996.2225245355,243.54022969621798,0.12177011484810898,0.12170926021799096,,True,,False
